33200.000000	10119.400000	0.771700	222.370000	-50.780000	0.256200	25957.000000	542.100000	0.331900	0.406600	0.000789	298.900000	980.800000	581.100000
33400.000000	10180.300000	0.770400	221.980000	-51.170000	0.253800	25715.000000	537.100000	0.329400	0.403600	0.000783	298.700000	979.900000	580.600000
33600.000000	10241.300000	0.769000	221.580000	-51.570000	0.251400	25474.000000	532.000000	0.326900	0.400500	0.000777	298.400000	979.000000	580.100000
33800.000000	10302.200000	0.767600	221.190000	-51.960000	0.249100	25236.000000	527.100000	0.324500	0.397500	0.000771	298.100000	978.200000	579.500000
34000.000000	10363.200000	0.766200	220.790000	-52.360000	0.246700	24999.000000	522.100000	0.322000	0.394400	0.000765	297.900000	977.300000	579.000000
34200.000000	10424.200000	0.764900	220.390000	-52.760000	0.244400	24764.000000	517.200000	0.319500	0.391400	0.000759	297.600000	976.400000	578.500000
34400.000000	10485.100000	0.763500	220.000000	-53.150000	0.242100	24531.000000	512.300000	0.317100	0.388500	0.000754	297.300000	975.500000	578.000000
34600.000000	10546.100000	0.762100	219.600000	-53.550000	0.239800	24300.000000	507.500000	0.314700	0.385500	0.000748	297.100000	974.600000	577.500000
34800.000000	10607.000000	0.760700	219.200000	-53.950000	0.237600	24070.000000	502.700000	0.312300	0.382500	0.000742	296.800000	973.800000	576.900000
35000.000000	10668.000000	0.759400	218.810000	-54.340000	0.235300	23842.000000	498.000000	0.309900	0.379600	0.000736	296.500000	972.900000	576.400000
